game_id,season,home_team,away_team,season_type,week,game_date,home_score,away_score,result,home_win,home_elo_rating,away_elo_rating
2020_15_CAR_GB,2020,GB,CAR,REG,15,2020-12-19,24,16,8,1,1629.7825178304467,1429.8013721759623
2020_15_CHI_MIN,2020,MIN,CHI,REG,15,2020-12-20,27,33,-6,0,1500.1735865853695,1478.3294016636435
2020_15_CLE_NYG,2020,NYG,CLE,REG,15,2020-12-20,6,20,-14,0,1423.1810603623744,1543.2370039682576
2020_15_DET_TEN,2020,TEN,DET,REG,15,2020-12-20,46,25,21,1,1574.6525989808645,1470.7621046209772
2020_15_HOU_IND,2020,IND,HOU,REG,15,2020-12-20,27,20,7,1,1537.7136591892963,1406.6777307793484
2020_15_JAX_BAL,2020,BAL,JAX,REG,15,2020-12-20,40,14,26,1,1569.277768764171,1352.6366731992591
2020_15_KC_NO,2020,NO,KC,REG,15,2020-12-20,29,32,-3,0,1563.7238399579126,1662.719256600498
2020_15_LAC_LV,2020,LV,LAC,REG,15,2020-12-17,27,30,-3,0,1510.524109827785,1447.935162052513
2020_15_NE_MIA,2020,MIA,NE,REG,15,2020-12-20,22,12,10,1,1540.354707653126,1493.2446184329422
2020_15_NYJ_LA,2020,LA,NYJ,REG,15,2020-12-20,20,23,-3,0,1570.9584119553974,1345.0161317668073
2020_15_PHI_ARI,2020,ARI,PHI,REG,15,2020-12-20,33,26,7,1,1504.8026468644393,1448.0955691872507
2020_15_PIT_CIN,2020,CIN,PIT,REG,15,2020-12-21,27,17,10,1,1425.0804841896145,1611.746619507829
2020_15_SEA_WAS,2020,WAS,SEA,REG,15,2020-12-20,15,20,-5,0,1456.7539941541409,1579.566898251846
2020_15_SF_DAL,2020,DAL,SF,REG,15,2020-12-20,41,33,8,1,1460.3811184644835,1460.747642585192
2020_15_TB_ATL,2020,ATL,TB,REG,15,2020-12-20,27,31,-4,0,1408.3858558862446,1542.7391118664364
2020_16_ATL_KC,2020,KC,ATL,REG,16,2020-12-27,17,14,3,1,1678.9623159856296,1392.142796501113
2020_16_BUF_NE,2020,NE,BUF,REG,16,2020-12-28,9,38,-29,0,1480.3366362961715,1610.1880145273662
2020_16_CAR_WAS,2020,WAS,CAR,REG,16,2020-12-27,13,20,-7,0,1447.5282005341696,1439.0271657959336
2020_16_CHI_JAX,2020,JAX,CHI,REG,16,2020-12-27,17,41,-24,0,1339.1689275274643,1491.7971473354382
2020_16_CIN_HOU,2020,HOU,CIN,REG,16,2020-12-27,31,37,-6,0,1396.1485517441854,1435.6096632247775
2020_16_CLE_NYJ,2020,NYJ,CLE,REG,16,2020-12-27,23,16,7,1,1349.8586805011664,1538.3944552338985
2020_16_DEN_LAC,2020,LAC,DEN,REG,16,2020-12-27,19,16,3,1,1457.7687250370795,1443.8847473004084
2020_16_IND_PIT,2020,PIT,IND,REG,16,2020-12-27,28,24,4,1,1623.8457844370048,1525.6144942601206
2020_16_LA_SEA,2020,SEA,LA,REG,16,2020-12-27,20,9,11,1,1589.8146197137366,1560.7106904935067
2020_16_MIA_LV,2020,LV,MIA,REG,16,2020-12-26,25,26,-1,0,1499.6676198038108,1551.2111976771002
2020_16_MIN_NO,2020,NO,MIN,REG,16,2020-12-25,52,33,19,1,1575.5328336855837,1488.3645928576984
2020_16_NYG_BAL,2020,BAL,NYG,REG,16,2020-12-27,27,13,14,1,1583.251285562398,1409.2075435641475
2020_16_PHI_DAL,2020,DAL,PHI,REG,16,2020-12-27,37,17,20,1,1470.7345776906207,1437.7421099611136
2020_16_SF_ARI,2020,ARI,SF,REG,16,2020-12-26,12,20,-8,0,1496.0638994239334,1469.4863900256978
2020_16_TB_DET,2020,DET,TB,REG,16,2020-12-26,7,47,-40,0,1458.71957692446,1554.7816395629536
2020_16_TEN_GB,2020,GB,TEN,REG,16,2020-12-27,40,14,26,1,1641.356099864169,1563.0790169471422
2020_17_ARI_LA,2020,LA,ARI,REG,17,2021-01-03,18,7,11,1,1572.5501947752527,1484.2243951421874
2020_17_ATL_TB,2020,TB,ATL,REG,17,2021-01-03,44,27,17,1,1569.1483671865956,1377.776068877471
2020_17_BAL_CIN,2020,CIN,BAL,REG,17,2021-01-03,3,38,-35,0,1421.5987672145866,1597.2621815725888
2020_17_DAL_NYG,2020,NYG,DAL,REG,17,2021-01-03,23,19,4,1,1417.45493588043,1462.4871853743382
2020_17_GB_CHI,2020,CHI,GB,REG,17,2021-01-03,16,35,-19,0,1477.7400466669192,1655.413200532688
2020_17_JAX_IND,2020,IND,JAX,REG,17,2021-01-03,28,14,14,1,1540.5188483402924,1324.2645734472926
2020_17_LAC_KC,2020,KC,LAC,REG,17,2021-01-03,21,38,-17,0,1674.5884335146961,1462.142607508013
2020_17_LV_DEN,2020,DEN,LV,REG,17,2021-01-03,31,32,-1,0,1432.292842547616,1511.2595245566033
2020_17_MIA_BUF,2020,BUF,MIA,REG,17,2021-01-03,56,26,30,1,1621.869385309852,1539.5298268946144
2020_17_MIN_DET,2020,DET,MIN,REG,17,2021-01-03,35,37,-2,0,1447.8683894350538,1499.2157803471046
2020_17_NO_CAR,2020,CAR,NO,REG,17,2021-01-03,7,33,-26,0,1425.288633741545,1589.2713657399722
2020_17_NYJ_NE,2020,NE,NYJ,REG,17,2021-01-03,28,14,14,1,1493.924965953026,1336.270350844312
2020_17_PIT_CLE,2020,CLE,PIT,REG,17,2021-01-03,24,22,2,1,1545.9833890851373,1616.256850585766
2020_17_SEA_SF,2020,SF,SEA,REG,17,2021-01-03,23,26,-3,0,1456.155200023223,1603.1458097162115
2020_17_TEN_HOU,2020,HOU,TEN,REG,17,2021-01-03,38,41,-3,0,1381.6823963799145,1577.5451723114131
2020_17_WAS_PHI,2020,PHI,WAS,REG,17,2021-01-03,14,20,-6,0,1427.4605180966053,1457.809792398678
2020_18_BAL_TEN,2020,TEN,BAL,POST,18,2021-01-10,13,20,-7,0,1566.9782796093311,1607.8290742746708
2020_18_CHI_NO,2020,NO,CHI,POST,18,2021-01-10,21,9,12,1,1602.37559114514,1464.6358212617513
2020_18_CLE_PIT,2020,PIT,CLE,POST,18,2021-01-10,37,48,-11,0,1608.2523451429342,1553.987894527969
2020_18_IND_BUF,2020,BUF,IND,POST,18,2021-01-09,27,24,3,1,1634.168970479729,1528.2192631704154
2020_18_LA_SEA,2020,SEA,LA,POST,18,2021-01-09,20,30,-10,0,1594.0241530204921,1581.6718514709721
2020_18_TB_WAS,2020,WAS,TB,POST,18,2021-01-09,23,31,-8,0,1444.7105809016819,1582.2475786835917
2020_19_BAL_BUF,2020,BUF,BAL,POST,19,2021-01-16,17,3,14,1,1644.9256445261285,1597.0724002282714
2020_19_CLE_KC,2020,KC,CLE,POST,19,2021-01-17,22,17,5,1,1687.9265896535455,1540.6497383891196
2020_19_LA_GB,2020,GB,LA,POST,19,2021-01-16,32,18,14,1,1667.504340651071,1569.580711352589
2020_19_TB_NO,2020,NO,TB,POST,19,2021-01-17,20,30,-10,0,1592.9542746575005,1591.6688951712313
2020_20_BUF_KC,2020,KC,BUF,POST,20,2021-01-24,38,24,14,1,1699.1579752235,1633.694258956174
2020_20_TB_GB,2020,GB,TB,POST,20,2021-01-24,26,31,-5,0,1659.6530448036099,1599.5201910186925
2020_21_KC_TB,2020,TB,KC,POST,21,2021-02-07,31,9,22,1,1606.7285011232043,1691.9496651189882
2021_01_ARI_TEN,2021,TEN,ARI,REG,1,2021-09-12,13,38,-25,0,1496.745541983585,1506.8586683214476
2021_01_BAL_LV,2021,LV,BAL,REG,1,2021-09-13,33,27,6,1,1518.5243647191082,1507.019785741195
2021_01_CHI_LA,2021,LA,CHI,REG,1,2021-09-12,34,14,20,1,1525.2797881941563,1483.7122107713478
2021_01_CLE_KC,2021,KC,CLE,REG,1,2021-09-12,33,29,4,1,1529.4103268633282,1467.4206264100942
2021_01_DAL_TB,2021,TB,DAL,REG,1,2021-09-09,31,29,2,1,1501.342214391882,1486.5561638041968
2021_01_DEN_NYG,2021,NYG,DEN,REG,1,2021-09-12,13,27,-14,0,1472.0444382915027,1508.4107031921546
2021_01_GB_NO,2021,NO,GB,REG,1,2021-09-12,38,3,35,1,1512.7720731164757,1508.514847293279
2021_01_JAX_HOU,2021,HOU,JAX,REG,1,2021-09-12,37,21,16,1,1495.1166744263155,1494.3324772684591
2021_01_LAC_WAS,2021,WAS,LAC,REG,1,2021-09-12,16,20,-4,0,1489.2548078876052,1514.9975232161787
2021_01_MIA_NE,2021,NE,MIA,REG,1,2021-09-12,16,17,-1,0,1505.9529551674668,1500.9295093825708
2021_01_MIN_CIN,2021,CIN,MIN,REG,1,2021-09-12,27,24,3,1,1502.0200487612767,1493.8916644549097
2021_01_NYJ_CAR,2021,CAR,NYJ,REG,1,2021-09-12,19,14,5,1,1502.7796268566044,1480.8755891207243
2021_01_PHI_ATL,2021,ATL,PHI,REG,1,2021-09-12,6,32,-26,0,1476.9233065169612,1516.2611316617647
2021_01_PIT_BUF,2021,BUF,PIT,REG,1,2021-09-12,16,23,-7,0,1499.5770227630178,1518.507204093849
2021_01_SEA_IND,2021,IND,SEA,REG,1,2021-09-12,16,28,-12,0,1469.7660559885662,1517.9368032115426
2021_01_SF_DET,2021,DET,SF,REG,1,2021-09-12,33,41,-8,0,1489.5048157256215,1506.7610304028126
2021_02_ATL_TB,2021,TB,ATL,REG,2,2021-09-19,48,25,23,1,1512.043892070073,1466.2216288387701
2021_02_BUF_MIA,2021,MIA,BUF,REG,2,2021-09-19,0,35,-35,0,1490.9684368800479,1509.5380952655407
2021_02_CIN_CHI,2021,CHI,CIN,REG,2,2021-09-19,20,17,3,1,1493.1857560107892,1492.5465035218353
2021_02_DAL_LAC,2021,LAC,DAL,REG,2,2021-09-19,17,20,-3,0,1505.8143076816286,1495.7393793387469
2021_02_DEN_JAX,2021,JAX,DEN,REG,2,2021-09-19,13,23,-10,0,1483.9274949769497,1518.815685483664
2021_02_DET_GB,2021,GB,DET,REG,2,2021-09-20,35,17,18,1,1519.0614546229185,1478.958208395982
2021_02_HOU_CLE,2021,CLE,HOU,REG,2,2021-09-19,31,21,10,1,1476.6251543197918,1485.912146516618
2021_02_KC_BAL,2021,BAL,KC,REG,2,2021-09-19,36,35,1,1,1516.3762248580056,1520.0538877465176
2021_02_LA_IND,2021,IND,LA,REG,2,2021-09-19,24,27,-3,0,1458.1817023376432,1536.8641418450793
2021_02_LV_PIT,2021,PIT,LV,REG,2,2021-09-19,17,26,-9,0,1508.5067101713505,1528.5248586416067
2021_02_MIN_ARI,2021,ARI,MIN,REG,2,2021-09-19,34,33,1,1,1517.231715499988,1483.5186172763692
2021_02_NE_NYJ,2021,NYJ,NE,REG,2,2021-09-19,6,25,-19,0,1470.1550553332097,1516.6734889549814
2021_02_NO_CAR,2021,CAR,NO,REG,2,2021-09-19,26,7,19,1,1512.4921004075268,1503.0595995655533
2021_02_NYG_WAS,2021,WAS,NYG,REG,2,2021-09-16,30,29,1,1,1499.7497573809508,1461.5494887981572
2021_02_SF_PHI,2021,PHI,SF,REG,2,2021-09-19,11,17,-6,0,1506.5344984303697,1516.4876636342076
2021_02_TEN_SEA,2021,SEA,TEN,REG,2,2021-09-19,30,33,-3,0,1508.5459815069144,1506.1363636882134
2021_03_ARI_JAX,2021,JAX,ARI,REG,3,2021-09-26,19,31,-12,0,1472.9718476884198,1528.187362788518
2021_03_ATL_NYG,2021,NYG,ATL,REG,3,2021-09-26,14,17,-3,0,1451.4150219033877,1476.3560957335396
2021_03_BAL_DET,2021,DET,BAL,REG,3,2021-09-26,17,19,-2,0,1467.885375960756,1527.4490572932316
2021_03_CAR_HOU,2021,HOU,CAR,REG,3,2021-09-23,9,24,-15,0,1475.1486029750965,1523.2556439490481
2021_03_CHI_CLE,2021,CLE,CHI,REG,3,2021-09-26,26,6,20,1,1486.1488625405973,1483.6620477899837
2021_03_CIN_PIT,2021,PIT,CIN,REG,3,2021-09-26,10,24,-14,0,1498.9657589921576,1502.0874547010283
2021_03_GB_SF,2021,SF,GB,REG,3,2021-09-26,28,30,-2,0,1506.4135853297528,1529.1355329273733
2021_03_IND_TEN,2021,TEN,IND,REG,3,2021-09-26,25,16,9,1,1517.5079111455725,1446.810154880284
2021_03_LAC_KC,2021,KC,LAC,REG,3,2021-09-26,24,30,-6,0,1510.4635064791007,1515.4046889490455
2021_03_MIA_LV,2021,LV,MIA,REG,3,2021-09-26,31,28,3,1,1539.601628682781,1479.8916668388736
2021_03_NO_NE,2021,NE,NO,REG,3,2021-09-26,13,28,-15,0,1507.06512777195,1512.6679607485846
2021_03_NYJ_DEN,2021,DEN,NYJ,REG,3,2021-09-26,26,0,26,1,1530.2071645371366,1458.7635762797372
2021_03_PHI_DAL,2021,DAL,PHI,REG,3,2021-09-27,41,21,20,1,1505.428770782196,1496.8451069869207
2021_03_SEA_MIN,2021,MIN,SEA,REG,3,2021-09-26,30,17,13,1,1492.7995151999357,1499.2650835833479
2021_03_TB_LA,2021,LA,TB,REG,3,2021-09-26,34,24,10,1,1547.577313260762,1501.3307206543905
2021_03_WAS_BUF,2021,BUF,WAS,REG,3,2021-09-26,43,21,22,1,1519.8197517615731,1489.4681008849184
2021_04_ARI_LA,2021,LA,ARI,REG,4,2021-10-03,20,37,-17,0,1538.1348222081492,1537.6298538411306
2021_04_BAL_DEN,2021,DEN,BAL,REG,4,2021-10-03,7,23,-16,0,1520.2865475773972,1537.369674252971
2021_04_CAR_DAL,2021,DAL,CAR,REG,4,2021-10-03,36,28,8,1,1514.9161219320818,1513.7682927991623
2021_04_CLE_MIN,2021,MIN,CLE,REG,4,2021-10-03,7,14,-7,0,1482.99091299404,1495.957464746493
2021_04_DET_CHI,2021,CHI,DET,REG,4,2021-10-03,24,14,10,1,1494.1158250583942,1457.4315986923455
2021_04_HOU_BUF,2021,BUF,HOU,REG,4,2021-10-03,40,0,40,1,1531.098452358566,1463.8699023781037
2021_04_IND_MIA,2021,MIA,IND,REG,4,2021-10-03,17,27,-10,0,1470.8409622121094,1455.8608595070482
2021_04_JAX_CIN,2021,CIN,JAX,REG,4,2021-09-30,24,21,3,1,1512.9235130258514,1462.1357893635966
2021_04_KC_PHI,2021,PHI,KC,REG,4,2021-10-03,30,42,-12,0,1486.4533385579316,1520.85527490809
2021_04_LV_LAC,2021,LAC,LV,REG,4,2021-10-04,28,14,14,1,1524.7093688565096,1530.2969487753169
2021_04_NYG_NO,2021,NO,NYG,REG,4,2021-10-03,21,27,-6,0,1504.4129206042453,1459.670062047727
2021_04_PIT_GB,2021,GB,PIT,REG,4,2021-10-03,27,17,10,1,1540.0017127976432,1488.0995791218877
2021_04_SEA_SF,2021,SF,SEA,REG,4,2021-10-03,21,28,-7,0,1496.6193067205468,1509.0593621925539
2021_04_TB_NE,2021,NE,TB,REG,4,2021-10-03,17,19,-2,0,1497.230162290677,1511.1656861356635
2021_04_TEN_NYJ,2021,NYJ,TEN,REG,4,2021-10-03,27,24,3,1,1467.0887084317728,1509.1827789935369
2021_04_WAS_ATL,2021,ATL,WAS,REG,4,2021-10-03,30,34,-4,0,1465.9788809556444,1499.8453156628136
2021_05_BUF_KC,2021,KC,BUF,REG,5,2021-10-10,20,38,-18,0,1510.5605379521953,1541.3931893144606
2021_05_CHI_LV,2021,LV,CHI,REG,5,2021-10-10,9,20,-11,0,1521.3345770310257,1503.0781968026854
2021_05_CLE_LAC,2021,LAC,CLE,REG,5,2021-10-10,47,42,5,1,1535.535031236368,1485.1318023666347
2021_05_DEN_PIT,2021,PIT,DEN,REG,5,2021-10-10,27,19,8,1,1497.1758049393297,1511.2103217599551
2021_05_DET_MIN,2021,MIN,DET,REG,5,2021-10-10,19,17,2,1,1493.7252449624616,1446.6972667239238
2021_05_GB_CIN,2021,CIN,GB,REG,5,2021-10-10,22,25,-3,0,1502.1457139917359,1550.7795118317588
2021_05_IND_BAL,2021,BAL,IND,REG,5,2021-10-11,31,25,6,1,1549.6735736668456,1443.5569600931735
2021_05_LA_SEA,2021,SEA,LA,REG,5,2021-10-07,17,26,-9,0,1498.2244513252374,1548.9697330754657
2021_05_MIA_TB,2021,TB,MIA,REG,5,2021-10-10,45,17,28,1,1522.3211413296553,1459.6855070181177
2021_05_NE_HOU,2021,HOU,NE,REG,5,2021-10-10,22,25,-3,0,1452.912656901329,1508.1874077674518
2021_05_NO_WAS,2021,WAS,NO,REG,5,2021-10-10,22,33,-11,0,1489.7138569981125,1514.5443792689464
2021_05_NYG_DAL,2021,DAL,NYG,REG,5,2021-10-10,44,20,24,1,1526.4929638286187,1448.09322015119
2021_05_NYJ_ATL,2021,ATL,NYJ,REG,5,2021-10-10,27,20,7,1,1475.946937661763,1457.1206517256542
2021_05_PHI_CAR,2021,CAR,PHI,REG,5,2021-10-10,18,21,-3,0,1504.5528645898487,1495.6687667672452
2021_05_SF_ARI,2021,ARI,SF,REG,5,2021-10-10,17,10,7,1,1548.804780608578,1485.4443799530993
2021_05_TEN_JAX,2021,JAX,TEN,REG,5,2021-10-10,19,37,-18,0,1450.7898844817616,1520.5286838753718
2021_06_ARI_CLE,2021,CLE,ARI,REG,6,2021-10-17,14,37,-23,0,1473.3193921449624,1560.6171908302504
2021_06_BUF_TEN,2021,TEN,BUF,REG,6,2021-10-18,34,31,3,1,1529.928876000696,1531.9929971891365
2021_06_CIN_DET,2021,DET,CIN,REG,6,2021-10-17,11,34,-23,0,1435.1147450115636,1513.728235704096
2021_06_DAL_NE,2021,NE,DAL,REG,6,2021-10-17,29,35,-6,0,1497.6610185040724,1537.019353091998
2021_06_GB_CHI,2021,CHI,GB,REG,6,2021-10-17,14,24,-10,0,1491.713804782078,1562.1439038523663
2021_06_HOU_IND,2021,IND,HOU,REG,6,2021-10-17,31,3,28,1,1453.287746559742,1443.1818704347606
2021_06_KC_WAS,2021,WAS,KC,REG,6,2021-10-17,13,31,-18,0,1479.1145603092023,1521.1598346411056
2021_06_LA_NYG,2021,NYG,LA,REG,6,2021-10-17,11,38,-27,0,1435.2686882705054,1561.7942649561503
2021_06_LAC_BAL,2021,BAL,LAC,REG,6,2021-10-17,34,6,28,1,1560.0802891474646,1525.128315755749
2021_06_LV_DEN,2021,DEN,LV,REG,6,2021-10-17,24,34,-10,0,1500.9190047204672,1531.6258940705136
2021_06_MIA_JAX,2021,JAX,MIA,REG,6,2021-10-17,23,20,3,1,1460.5339038170725,1449.9414876828068
2021_06_MIN_CAR,2021,CAR,MIN,REG,6,2021-10-17,28,34,-6,0,1494.8644076818048,1503.4137018705055
2021_06_SEA_PIT,2021,PIT,SEA,REG,6,2021-10-17,23,20,3,1,1507.1456225617815,1488.2546337027857
2021_06_TB_PHI,2021,PHI,TB,REG,6,2021-10-14,22,28,-6,0,1484.9031509764789,1533.0867571204217
2021_07_ATL_MIA,2021,MIA,ATL,REG,7,2021-10-24,28,30,-2,0,1439.1943853518399,1486.69403999273
2021_07_CAR_NYG,2021,NYG,CAR,REG,7,2021-10-24,25,3,22,1,1443.5700128291433,1486.563083123167
2021_07_CHI_TB,2021,TB,CHI,REG,7,2021-10-24,38,3,35,1,1544.2719694911182,1480.5285924113814
2021_07_CIN_BAL,2021,BAL,CIN,REG,7,2021-10-24,17,41,-24,0,1551.406549221585,1522.4019756299756
2021_07_DEN_CLE,2021,CLE,DEN,REG,7,2021-10-21,17,14,3,1,1482.5266781870414,1491.7117186783883
2021_07_DET_LA,2021,LA,DET,REG,7,2021-10-24,28,19,9,1,1575.286972685823,1421.622037281891
2021_07_HOU_ARI,2021,ARI,HOU,REG,7,2021-10-24,31,5,26,1,1573.874151767118,1429.924909497893
2021_07_IND_SF,2021,SF,IND,REG,7,2021-10-24,18,30,-12,0,1476.367288466192,1462.3648380466493
2021_07_KC_TEN,2021,TEN,KC,REG,7,2021-10-24,27,3,24,1,1540.1812157197685,1510.907494922033
2021_07_NO_SEA,2021,SEA,NO,REG,7,2021-10-25,10,13,-3,0,1477.4993948589088,1525.2996181128233
2021_07_NYJ_NE,2021,NE,NYJ,REG,7,2021-10-24,54,13,41,1,1508.8225970942126,1445.959073135514
2021_07_PHI_LV,2021,LV,PHI,REG,7,2021-10-24,33,22,11,1,1542.962634294046,1473.5664107529465
2021_07_WAS_GB,2021,GB,WAS,REG,7,2021-10-24,24,10,14,1,1574.4892026061075,1466.769261555461
2021_08_CAR_ATL,2021,ATL,CAR,REG,8,2021-10-31,13,19,-6,0,1476.6978092342476,1496.5593138816494
2021_08_CIN_NYJ,2021,NYJ,CIN,REG,8,2021-10-31,34,31,3,1,1453.7936984692128,1514.5673502962768
2021_08_DAL_MIN,2021,MIN,DAL,REG,8,2021-10-31,16,20,-4,0,1492.4494586573442,1547.9835963051594
2021_08_GB_ARI,2021,ARI,GB,REG,8,2021-10-28,21,24,-3,0,1563.8564491994441,1584.5069051737814
2021_08_JAX_SEA,2021,SEA,JAX,REG,8,2021-10-31,31,7,24,1,1487.9873132030375,1450.0459854729438
2021_08_LA_HOU,2021,HOU,LA,REG,8,2021-10-31,22,38,-16,0,1415.969213919324,1589.242668264392
2021_08_MIA_BUF,2021,BUF,MIA,REG,8,2021-10-31,26,11,15,1,1544.6022019788136,1426.5851805621628
2021_08_NE_LAC,2021,LAC,NE,REG,8,2021-10-31,24,27,-3,0,1515.597287799473,1518.3536250504887
2021_08_NYG_KC,2021,KC,NYG,REG,8,2021-11-01,20,17,3,1,1522.82171504144,1431.6557927097363
2021_08_PHI_DET,2021,DET,PHI,REG,8,2021-10-31,6,44,-38,0,1410.137998970523,1485.0504490643143
2021_08_PIT_CLE,2021,CLE,PIT,REG,8,2021-10-31,10,15,-5,0,1471.8192715748526,1517.8530291739703
2021_08_SF_CHI,2021,CHI,SF,REG,8,2021-10-31,22,33,-11,0,1470.6483586398813,1486.247522237692
2021_08_TB_NO,2021,NO,TB,REG,8,2021-10-31,36,27,9,1,1534.7540920722854,1534.817495531656
2021_08_TEN_IND,2021,IND,TEN,REG,8,2021-10-31,31,34,-3,0,1450.1618175937617,1552.384236172656
2021_08_WAS_DEN,2021,DEN,WAS,REG,8,2021-10-31,17,10,7,1,1502.4283895263404,1456.052590707509
2021_09_ARI_SF,2021,SF,ARI,REG,9,2021-11-07,17,31,-14,0,1474.0501836567767,1576.0537877803595
2021_09_ATL_NO,2021,NO,ATL,REG,9,2021-11-07,25,27,-2,0,1526.4097053603775,1485.0421959461555
2021_09_BUF_JAX,2021,JAX,BUF,REG,9,2021-11-07,9,6,3,1,1457.3896993014694,1537.258488150288
2021_09_CHI_PIT,2021,PIT,CHI,REG,9,2021-11-08,29,27,2,1,1529.2033899928767,1459.2979978209748
2021_09_CLE_CIN,2021,CIN,CLE,REG,9,2021-11-07,16,41,-25,0,1505.7915675031363,1480.595054367993
2021_09_DEN_DAL,2021,DAL,DEN,REG,9,2021-11-07,16,30,-14,0,1539.2873178928223,1511.1246679386775
2021_09_GB_KC,2021,KC,GB,REG,9,2021-11-07,13,7,6,1,1531.0646954379506,1576.2639247772709
2021_09_HOU_MIA,2021,MIA,HOU,REG,9,2021-11-07,17,9,8,1,1436.8906375894837,1405.663756892003
2021_09_LAC_PHI,2021,PHI,LAC,REG,9,2021-11-07,24,27,-3,0,1474.173498838413,1526.4742380253742
2021_09_LV_NYG,2021,NYG,LV,REG,9,2021-11-07,23,16,7,1,1438.5574068623573,1536.061020141425
2021_09_MIN_BAL,2021,BAL,MIN,REG,9,2021-11-07,34,31,3,1,1563.0873682815022,1480.768639597427
2021_09_NE_CAR,2021,CAR,NE,REG,9,2021-11-07,6,24,-18,0,1485.9328446715176,1528.9800942606205
2021_09_NYJ_IND,2021,IND,NYJ,REG,9,2021-11-04,45,30,15,1,1460.0572874666475,1443.898228596327
2021_09_TEN_LA,2021,LA,TEN,REG,9,2021-11-07,16,28,-12,0,1580.2995772057375,1561.3273272313106
2021_10_ATL_DAL,2021,DAL,ATL,REG,10,2021-11-14,43,3,40,1,1550.8360541130914,1473.4934597258864
2021_10_BAL_MIA,2021,MIA,BAL,REG,10,2021-11-11,22,10,12,1,1443.410136419337,1556.567869451649
2021_10_BUF_NYJ,2021,NYJ,BUF,REG,10,2021-11-14,17,45,-28,0,1431.2739651911259,1549.8827515554892
2021_10_CAR_ARI,2021,ARI,CAR,REG,10,2021-11-14,10,34,-24,0,1568.591026630098,1493.395605821779
2021_10_CLE_NE,2021,NE,CLE,REG,10,2021-11-14,45,7,38,1,1540.363793914755,1469.2113547138586
2021_10_DET_PIT,2021,PIT,DET,REG,10,2021-11-14,16,16,0,0,1522.502226956234,1416.839162007166
2021_10_JAX_IND,2021,IND,JAX,REG,10,2021-11-14,23,17,6,1,1470.134065317243,1447.3129214508738
2021_10_KC_LV,2021,LV,KC,REG,10,2021-11-14,14,41,-27,0,1526.2048160139577,1540.9208995654178
2021_10_LA_SF,2021,SF,LA,REG,10,2021-11-15,31,10,21,1,1481.0839754347396,1573.2657854277745
2021_10_MIN_LAC,2021,LAC,MIN,REG,10,2021-11-14,20,27,-7,0,1517.782214419163,1489.4606632036382
2021_10_NO_TEN,2021,TEN,NO,REG,10,2021-11-14,23,21,2,1,1572.3289671071789,1515.4080654845093
2021_10_PHI_DEN,2021,DEN,PHI,REG,10,2021-11-14,13,30,-17,0,1502.1842161748589,1483.1139506022316
2021_10_SEA_GB,2021,GB,SEA,REG,10,2021-11-14,17,0,17,1,1588.7514303148428,1475.4998076654656
2021_10_TB_WAS,2021,WAS,TB,REG,10,2021-11-14,29,19,10,1,1463.8236101164412,1527.0464761227238
2021_11_ARI_SEA,2021,SEA,ARI,REG,11,2021-11-21,13,23,-10,0,1462.8827560512236,1581.20807824434
2021_11_BAL_CHI,2021,CHI,BAL,REG,11,2021-11-21,13,16,-3,0,1446.5692691418271,1569.2965981307966
2021_11_CIN_LV,2021,LV,CIN,REG,11,2021-11-21,13,32,-19,0,1516.79168139683,1515.204702120264
2021_11_DAL_KC,2021,KC,DAL,REG,11,2021-11-21,19,9,10,1,1550.635595925688,1541.1213577528213
2021_11_DET_CLE,2021,CLE,DET,REG,11,2021-11-21,13,10,3,1,1480.7074332547525,1405.343083466272
2021_11_GB_MIN,2021,MIN,GB,REG,11,2021-11-21,34,31,3,1,1496.6781854140543,1581.5339081044267
2021_11_HOU_TEN,2021,TEN,HOU,REG,11,2021-11-21,13,22,-9,0,1566.7890085849456,1411.2037154142363
2021_11_IND_BUF,2021,BUF,IND,REG,11,2021-11-21,15,41,-26,0,1542.138623792667,1477.8781930800653
2021_11_MIA_NYJ,2021,NYJ,MIA,REG,11,2021-11-21,17,24,-7,0,1420.9248001043977,1453.7593015060652
2021_11_NE_ATL,2021,ATL,NE,REG,11,2021-11-18,0,25,-25,0,1461.5921958520466,1552.2650577885947
2021_11_NO_PHI,2021,PHI,NO,REG,11,2021-11-21,40,29,11,1,1492.1871189017302,1506.3348971850107
2021_11_NYG_TB,2021,TB,NYG,REG,11,2021-11-22,30,10,20,1,1539.5397174325312,1426.0641655525499
2021_11_PIT_LAC,2021,LAC,PIT,REG,11,2021-11-21,41,37,4,1,1527.646369894885,1512.6380714805118
2021_11_SF_JAX,2021,JAX,SF,REG,11,2021-11-21,10,30,-20,0,1436.3439620434572,1492.0529348421562
2021_11_WAS_CAR,2021,CAR,WAS,REG,11,2021-11-21,21,27,-6,0,1484.244706809962,1472.9745091282582
2021_12_ATL_JAX,2021,JAX,ATL,REG,12,2021-11-28,14,21,-7,0,1425.6185359927515,1472.3176219027523
2021_12_BUF_NO,2021,NO,BUF,REG,12,2021-11-25,6,31,-25,0,1495.3080155462576,1553.1655054314201
2021_12_CAR_MIA,2021,MIA,CAR,REG,12,2021-11-28,33,10,23,1,1462.8841059054744,1475.1199024105529
2021_12_CHI_DET,2021,DET,CHI,REG,12,2021-11-25,14,16,-2,0,1394.1620362482695,1457.7503163598296
